name,page,text
Bij-bijlage-wob-besluit-over-afschrift-brief-aan-voorzitter-europees-parlement,26,"Page 4 of 27 THE EU AND INTERNATIONAL ADOPTION

biological family, whereby the state is responsible for the development
and implementation of policies designed to support family preserva-
tion (Vite, 2008: 25).

The Hague Convention, while drawing on the CRC principles, is a
private international law instrument (hat has a different legal status and
scope to the GRG: it. aims to provide the minimum safeguards to protect.
the rights of children affected by ICA by achieving cooperation between
states and recognition of adoptions that take place in line with the
Convention’s provisions. While the CRC is a broader convention on
the general principles constitutive of the human rights of children,
the Hague Convention has a narrower focus, namely it specifies the
procedures and standards that should guide legal ICA by preventing
the corruption and profiteering generated by it (Dillon, 2003: 203).
Therefore, the Hague Convention legitimizes ICA by establishing the
procedures and mechanisms to regulate and control the ICA practice
(Bartner, 2000; Bainham, 2003). To this end, Article 4 of the Hague
Convention states that ICA shall take place ‘only if the competent.
authorities of the state of origin. have determined after possibilities
for placement of the child within the State of origin have been given
due consideration, that an inter-country adoption is in the child’s best
interests’. Both the CRC and Hague Convention provide that the
choice for a childcare solution is to be guided by the principle of the
‘best interests of the child’ (Article 21 CRC and Article 4 Hague
Convention). Unlike the CRG, the Hague Convention emphasizes in
its Preamble that ICA offers the advantage to ‘a permanent family to a
child for whom a suitable family cannot be found in his or her State of
origin’. The interpretation of this partúcular provision has led to the
view that ICA is preferred to institutional care or even foster care
(Bartholet, 2007, 2010). However, the Hague Conference on Private
International Law adopted guidelines on how to interpret the Hague
Convention provisions regarding the hierarchy of childcare solutions,
according to which ‘in-country permanent family or foster care should
be preferred to international adoption (Hague Conference on
International Law, 2008: 29-30). Indeed, the Hague Convention has
been interpreted as giving effect to Article 21 CRC (Selman, 2009;
Smolin, 2010) by adding substantive safeguards and procedures to
the broad CRC principles and norms. * For instance, UNICEF endorses
this interpretation of the Hague Convention and CRC, namely that
‘stable family-based solutions’ take precedence over international
ones (UNICEF, 2010a). The CRC Gommittee, which is the main body
in charge of monitoring the transposition of the GRG at the national
level, recommends in its Concluding Observations that State parties
should implement Article 21 CRC, according to which ICA is a last
resort measure, and particularly that they sign and ratify the Hague
Convention (Committee on the Rights of the Child, 2009a, b).

ELOT ‘ST Lsenaqeg wo pjelgjeys Jo Anssaatur) we Baspeumolpsojorwerme day woig pepeojumog
"
Bij-bijlage-wob-besluit-over-afschrift-brief-aan-voorzitter-europees-parlement,27,"Page ú of 277 THE EU AND INTERNATIONAL ADOPTION

ICA is a viable solution only if it is allowed by the sending country's
legislation (Article 2} CRC). While it is not clear what kind of standards
care institutions should meet in practice (Cantwell and Holzscheiter,
2008: 53), the stigma of ‘institutions’ as referring only to orphanages
is misleading. Although orphanages with appalling conditions still
exist, international institutions and child rights experts have been pro-
moting the development of “institutional care’ providing familylike
environment.” For instance, ‘family-type’ homes or ‘group homes’,
which represent small, residental facilities located within a community
and designed to serve children (Mezmur, 2009: 93) have been advanced
as suitable childcare institutions that are widely used across Europe.
To this end, the UN bodies and the main international NGOs pro-
mote de-institutionalization via the establishment of family-type care
solutions or small-group care, which meet certain quality standards
that would be conducive to child's development (Human Rights
Council, 2009).

At the European level, the enforcement mechanisms of the
European Convention on Human Rights (ECHR) have been invoked
in conjunction with the rights-based content of the CRC (Kilkelly, 1999)
and thus children's human rights under the ECHR have in some cases
been interpreted in the light of the CRC standards and principles
(Kilkelly, 2002). Under the ECHR framework, IGA has been inter-
preted as an extreme measure because of two factors. First, it is the
state’s duty to promote and facilitate contact between children and
parents and work for the reunification of parent and child and,
second, the state has the obligation to establish adequate child protec-
tion measures regarding child abandonment and family support
(Bainham, 2003). Indeed, the implementation of the CRC provisions
entails in practice the state’s responsibility for protecting the righus
of the child, while ensuring appropriate alternative care solutions
and supervising the well-being and development of any child placed
in alternative care (SOS Children's Villages International, 2009). The
Hague Convention, on the other hand, does not include measures
which states are obliged to take to support the birth family or to seek
the reunification of the child with the family (Beinham, 2003: 7;
Bhabha, 2004) given that its main objective is the safeguarding of
ICA after all alternative care solutions have been exhausted. In the
context of the ECHR, therefore, the practice of ICA would amount to
an admission of failure on the part of the state (Bainham, 2003: 13),
which is the reason why the international adoption of children from
the Member States is not a common practice. In brief, it is contended
that the interpretation of the Hague Convention in ‘conjunction
with the CRC should render ICA as the measure of last resort,
which is further reinforced by the rights and principles included in
the ECHR.

€102 ‘cz Arensqoj vo pletHeus Je Ánsteatur we (Bao-sjeumofpsojso-werer day woa pepeojumod
"
Bij-bijlage-wob-besluit-over-afschrift-brief-aan-voorzitter-europees-parlement,28,"INGI IUSMEN Page 7 of 27

INTERNATIONAL ADOPTIONS IN ROMANIA AND EU
ACCESSION CONDITIONALITY

The fall of communism exposed the appalling conditions of Romanian
orphanages and the huge number of children cared for in these insti-
tutions. In the early 1990s, therefore, international adoption became
the main rescue solution for the 100,000 institutionalized children
(Morrison, 2004) and Romania was the main provider of children for
ICA worldwide (Selman, 2010). Yet. the ICA from Romania violated the
international instruments on children’s rights? due to poor regulation
and lack of observance of international instruments regulating { the ICA
practice (European Commission. 2001:24). Although Rornania had
signed and ratified the GRC in 1990 and the Hague Convention in
1995, the principles and provisions in the two conventions were not
reflected in the Romanian legislation or institutional framework. The
legal irregularities underpinning ICA in Romania were unearthed
by the findings published in a report in 2002 by the Independent
Group for the Analysis of Inter-country Adoption (IGAIA), a group
set up by the Romanian authorities and consisting of child rights
experts (facoby et al, 2006: 123). For instance, according to this
report, the institutionatizatton law (11/1990) and the abandonment
(47/1993) law, according to which children protected within residen-
tial care could be legally declared abandoned if their parents had shown
lack of interest in the child for a period of 6 months (IGAIA, 2002:
16-17), in practice facilitated the proliferation of ICA as a solution by
finding families for children in institutional care.

According to some, the post-1990 legislative framework led to the
emergence of a Romanian international adoption market which was
offer-driven,” according to which Romania was a supplier in the
activities of agencies specializing in international adoptions (IGAIA,
2002: 23). For instance, adoption agencies set up a database of children
fit for international adoption whereby children would have ‘price tags’
with sums ranging from $6,000-$30,000 (facoby et al, 2009: 124)
based on their age, health and physical features (Post, 2007),
Furthermore, corrupt staff in orphanages and the lack of post-adoption
monitoring provided opportunities for illicit adoptions (Dickens, 2002)
and the emergence of baby wade (Jacoby et al, 2009: 117). Adoption
facilitators had resorted to procuring children directly from biological
families, usually i in exchange for money (Roby and Ilfe, 2009: 663),
and hence ‘paper orphans' were manufactured (Graff, 2008: 63)
as these, children were neither orphans nor abandoned by their
parents.® They were in institutions as a result of their families’ poverty
(European Parliament, 2001: 17). What emerged in Romania was
a system of private adoptions, whereby a form of ICA emerged in
which individuals or mediating bodies outside the formal structure of

EINE ‘ST Asonagej vo prergeujs je Aistearur) we (810 speuwmofpsopserwgpaer sdi woij pepeoftmoct
"
Bij-bijlage-wob-besluit-over-afschrift-brief-aan-voorzitter-europees-parlement,29,"INGI IUSMEN Page 5 of 27

In other words, the Committee interprets CRC provisions on ICA
as being consistent with the Hague Convention’s, namely that the sub-
sidiarity principle is to be applied in relation to ICA * The key interna-
tional child rights institutions and organizations, such as UNICEF,
the CRC Committee, the Hague Conference on Private International
Law, along with international NGOs such as Save the Children, share
the view that stable in-country solutions are to be preferred to ICA,
which is regarded as a last resort. (McLoughney, 2009, Hague
Conference on Private Law, 2008; Save the Children, 2010; UNICEF,
2010a; Committee on the Rights of the Child, 2009a, b).

However, some scholars have attributed conflicting interpretations
to the provisions in the CRC and Hague Convention regarding the
hierarchy of childcare solutions. While CRC explicitly prioritizes
in-country solutions, and therefore ICA is a last resort measure, ICA
advocates deem that the Hague Convention prioritizes permanent
family solutions, and therefore, advances a preference for ICA over
institutional care, and even over foster care (Bartholet, 2010;
Barozzo, 2010). Some argue that international adoption provides the
only means for finding a permanent family to unparented children, and
although they acknowledge the abuses and corruption generated by
ICA, they argue that the restriction of ICA cannot be justified by
either adoption abuses or corruption (Bartholet, 2010: 91; 2012:
379). This perspective on ICA is particularly predominant in the
USA, where foster care has proven to be problematic due to a ‘lack of
permanency and feelings of contingency’ (Dillon, 2003: 201) which
have damaging effects on children. Those who regard ICA as a last
resort measure, on the other hand, invoke the corruption and child
trafficking generated and fuelled by ICA (Bhabha, 2004: Smolin, 2010:
Selman, 2009). Therefore, the interpretation of the two main conven-
tions leads to antagonistic positions regarding the regulation and
provision of ICA as a childcare solution.

At the heart of the heated debate between those who view ICA as a last.

resort measure and others who do not lies the dichotomy between the
abuses and fraud underlying ICA and the damaging psychological
effects of institutionalization on child development and well-being
(Zeanah et al., 2003; Dillon, 2003: 235). Therefore, the quality and
availability of in-country childcare alternatives along with an evaluation
of domestic placements (Smolin. 2012: 385) are crucial factors influen-
cing the choice for in-country solutions. Both conventions concede
that it is the responsibility of competent national authorities to assess
how the available childcare solutions, including ICA, meet the best
interest of children without a family. Only if a child cannot be cared
for in a ‘suitable manner’ domestically (Article 21 CRC) or after ‘due
consideration’ (Article 4 Hague Convention) has been given to all
in-country alternatives, can ICA be considered an option. Even then,

€102 ‘ST Áremuge] vo pra ggos Jo Apssaatur) 1e /Za0'sfuumofpsojsotue gar, /:duy wosg pepvorumod
"
Bij-bijlage-wob-besluit-over-afschrift-brief-aan-voorzitter-europees-parlement,30,"Page 8 nf 27 THE EU AND INTERNATIONAL ADOPTION

the Hague Convention Central Authority proposed a match, which is
not approved by the Hague Convention system (Hayes, 2011: 289).
Therefore, private ICA was promoted as a means of getting children
out of the large residential institutions and placing them into families
abroad. This system prioritized the best interests of adopters and not of
the adopted children for three reasons (Post, 2007: 85). It generated
money without putting the interests of the child first; it. discouraged
domestic adoptions and, above all, children who did not qualify as
adoptable were adopted. According to the European Parliament’s rap-
porteur for Romania, ICA from Romania was ‘child selling. . „children
being smuggled out of the country [...] it was no surprise to me when
Romania was named by the UN as one of the top eleven countries as a
source of human trafficking’.” For instance, the level of ICA peaked in
2000 when 3,035 children were adopted internationally while only
1,219 children were adopted nationally (Table 3).

Given the international media coverage of the situation of children in
institutions and the illegal adoption of children from Romania
(Selman, 2009), child protection became a formal EU accession condi-
tion in 2000 as part of the application of the Copenhagen political
accession criteria.'® Yet, the EU had no legal competence in child
rights and ICA in relation to EU Member States, although within the
enlargement context, the Commission could employ the accession con-
ditionality to seek changes in a wide range of human rights areas,
including child protection and international adoption. The
Commission was the main EU institution which devised and managed
the pre-accession process (Grabbe, 2006: 26), and therefore its role as a
‘screening actor’ (Hillon, 2004: 11) entailed overseeing the candi-
dates’ progress in meeting the accession criteria, even in relation to
those policy sectors where the Commission lacked expertise and experi-
ence, such as in child rights matters in general.” However, it is con-
tended that the EU has significant leverage to forge substantial changes
in candidate states’ human rights provision by employing the accession
conditionality even if those policy sectors are not deemed to be trad-
itional EU areas, such as IGA and child protection.

1. THE MORATORIUM ON ICA

Romania violated the international instruments on ICA (European
Commission, 2001) and therefore, within the EU enlargement context,
at the Commission's behest, a moratorium was placed on international
adoptions in 2001 by the Románian government! The EU position was
that Romania had to reform its legislation on international adoptions in
order to be in line with the European practices on ICA, according to
which Member States do not render children available for ICA.*® A key
reason for the moratorium was that reform of the child protection

ELO ‘ez Merge uo pjer ges Je Ansseaturn) se Aro-sfewmofpsopsorumtaens:duu woiy pepeofuaed
"
Bij-bijlage-wob-besluit-over-afschrift-brief-aan-voorzitter-europees-parlement,31,"ING] JUSMEN Page 9 of 27

system and a ban on international adoptions were mutually exclusive:
ie the system could not be reformed if children did not become part of
the system because they had been sent abroad. The reform of the system
had to be underpinned by the adoption of new legislation on ICA and
protection of children's rights. At the same time, although EU receiving
countries accounted for 40 per cent of all ICA from Romania, it
was deemed inappropriate for EU states or prospective states to send
children for international adoption (Selman, 2010). The reform of
the system was supported by EU financial assistance under the
PHARE (Poland and Hungary: Assistance for Restructuring their
Economies) pr ogramme’ * and was targeted at developing childcare
alternatives, such as ‘group home alternatives’, which accompanied
the de-institutionalization of children via the closure of old-style inst-
tutions. Indeed, the reform of the child protection system in Romania
provides the ‘most dramatic example of a country engaged in large
scale movement of children from institutions to foster care and
group homes’ (Dillon, 2003: 202). For instance, one of the European
experts on family law and children’s rights deemed that the ban on ICA
was the sine qua non condition for reforming child protection and par-
ticularly for preventing the profiteering and ir regularities underlying
how the ICA procedure functioned in Romania.

The Independent Panel of Experts on Family Law — set up by the
Commission to advise Romanian government on the new law — aimed to
ensure that the new Romanian legislation was in line with the practices
of the EU Member States regarding international adoption. The new
Romanian legislation on children's rights (272/2004) and adoption
(273/2004) — which was based on the CRG provisions — entered into
force in 2005 and maintained the moratorium on ICA by limiting it to
extreme exceptions. Romanian children could be adu opted a abroad only
by their relatives up to the second degree of kinship.’ Foreign couples
could adopt Romanian children only if they were permanent residents
in Romania (law 273/2004). The new legislation on children's rights
and child adoption, which was welcomed by the European Commission
(European Commission, 2005b), was highly innovative and revolution-
ary and was recommended as a model even for some West European
states. According to a member of the Independent Panel of experts ‘the
legislation is pushing very far the application of the UN Convention of
the Rights of the Child and it contains a number of pr ovisions by which
the other EU Member States could be inspired’, The USA based
pro-ICA En was critical of the new legislation that maintained the
ban on ICA.** Yet, the Independent Panel of Experts’ stance on the new
Romanian legislation. was that it mirrored the practices of {he Member

‚States as no EU Member State expatriates its children. '® Presenting

a legal rather than a political argument, the European child rights
experts in the Independent Panel followed the provisions in the

€IOz ‘sz Áenuqgeg vo pjerigeis jo Atsseamn we Aorspewnofprorewmngmerdag uroig pepeojguaod
"
Bij-bijlage-wob-besluit-over-afschrift-brief-aan-voorzitter-europees-parlement,32,"Page 10 of 27 THE EU AND INTERNATIONAL ADOPTION

international instruments on children's rights and the positions of key
international child rights bodies, such as UNIGEF (2010)a) and the CRC
Committee, according to which international adoption is a measure of
last resort (Mezmur, 2009; Herczog, 2009). At the same time, the ICA
policy template promoted by the EU in Romania followed the child
protection model of the Member States. where a wide range of child-
care services are targeted at. helping biological families keep their chil-
dren, while family-based alternatives are rendered available on a large
scale and ICA is a last resort.?° By relying on the technical knowledge
provided by the child rights experts who advised the Romanian govern-
ment on the new legislation, the Commission and legislation in
Romania embraced a strict anti-ICA policy as part of the EU accession
conditionality. Indeed, the EU contended that Romania’s legislation
on ICA and child rights complied with international instruments
and, therefore, the EU wholeheartedly supported the new legislation
on children's rights within the enlargement context (European
Commission, 2005b).

THE SITCATION AFTER 2007

After Romania’s accession to the EU in 2007, the EU embraced a
pro-ICA position by urging Romania to lift the ban on ICA. This radical
U-turn on ICA emerged incrementally at the Parliament level as mem-
bers of the European Parliament (MEPs) in the Committee on Givil
Liberties, Justice and Home Affairs (LIBE) took a public pro-ICA stance
at the EU level after 2007. For instance, some MEPs in LIBE signed a
Joint Declaration (2008)? which requested the support of the
Commission in addressing the situation of international adoption in
Europe. By highlighting the detrimental effects on child development
of foster and institutional care, the Declaration requested that
European states prohibiting ICA, such as Romania, should review
their anti-ICA legislation by relaxing the intra-EU adoption procedure.
The issue of ICA was also debated within a broader European context,
for instance via the conference ‘Challenges in Adoption Procedures in
Europe’ (2009) where the European Commission (DG Justice,
Freedom and Security (JLS)) presented the findings of a study®* on
the state of play of international adoptions in the 27 EU Member
States. The conference provided a means for the Commission (DG
JLS) to persuade Member States of the need to facilitate international
adoption inside the Union and hence to force Romania to lift the ban
on ICA maintained by its current legislation, as the Conmmission official
responsible for the organization of the conference, Patrizia de Luca,
put it (De Luca, 2009). The Commission's study recognized the diver-
sity in the adoption legislation of Member States by singling out the

EIOZ ‘sz Árensqej uo pjetgjeys Jo Orssaarur) 1e Borspoumofpaogsoruregmer day wou pepeojumog
"
Bij-bijlage-wob-besluit-over-afschrift-brief-aan-voorzitter-europees-parlement,33,"INGI IUSMEN Page 11 of 27

uniqueness of the Romanian legislation on ICA and the need to change
it (Brulard and Dumont, 2009). The Commission endorsed an explicit
pro-IGA position by providing its own interpretation of international
instruments on children's rights and international adoption. For
instance, by discarding Article 21 CRC and its principle of subsidiarity
in relation to IGA due to ‘uncertain interpretations’, the Commission
embraced a preference for ICA by interpreting the Hague Convention
as prioritizing ICA over foster care and other forms of in-country care
alternatives (Brulard and Durnont, 2000, De Luca, 2009: 2). Yet this
constituted a radical shift from the Gommission's anti-IGA policy within
the enlargement context, where ICA was deemed a measure of last
resort. The Commission justified its pro-IGA position hy drawing on
the inclusion of children's rights among the Union’s objectives in the
Lisbon Treaty (Article 3 TEU) and its commitment to protect children’s
rights, as enshrined in the EU Charter of Fundamental Rights,
where Article 24 covers the rights of the child (De ILuca, 2009: 3), Yet
neither the EU Charter of Fundamental Rights nor the Lisbon Treaty
provide the Commission with the legal competence to adopt hard law
measures on children’s rights or to regulate international adoptions
inside the Union (Piris, 2010). By highlighting the references to chil-
dren’s rights at the Treaty level, the Commission strategically adopted
a pro-IGA position as part of its broader commitment to protect
children’s rights inside the Union, which is radically at odds with the
anti-IGA policy line applied to Romania as part of the pre-accession
process.

The only democratically elected institution of the EU, the European
Parliament, took the lead in promoting a pro-ICA policy line in relation
to Romania after 2007. For instance, the vice-president of the
Parliament and its child rights rapporteur, MEP Roberta Angelilli,
requested that the Romanian government lift the ban on ICA because
of the high rate of child abandonment in orphanages and the overall
huge number of children in residential institutions (Angelilli, 2010,
2011). The Parliament can employ various instruments, such as request-
ing the Commission's intervention or naming and shaming, to per-
suade Member States to take action in certain policy areas. Given the
EU's lack of legal mandate to intervene in the ICA provision of the
Member States, the Parliament alerted the Commission with respect
to Romania’s need to resume IGA. Yet, child rights organizations and
NGOs monitoring the protection of children's rights in Romania con-
tend that the situation of children in residential care has radically
improved since mid 2000s, while the high demand for domestic adop-
tion removes the need for Romania to resume ICA.”* Indeed, child
rights organizations view the decision to reopen ICA as a matter for
competent national authorities to judge on the basis of whether the
conditions for children in care are ‘suitable’ rather than being imposed

ELOT ‘ST Atensgej uo pjetgjays jo Gesteatun) we „Borsfeumofpsopvarwepmels-duu woeij pepropuaed
"
Bij-bijlage-wob-besluit-over-afschrift-brief-aan-voorzitter-europees-parlement,34,"Page 12 of 27 THE EU AND INTERNATIONAL ADOPTION

from outside (McLoughney, 2009). The Parliament set out its pro-1CA
policy by adopting the Resolution /nternational Adoption in. the European
Union in 2011. The Resolution expresses the Parliament's position on
ICA in Europe. However, it has been claimed that the pro-ICA policy
embraced by the Parliament is driven by some MEPs and adoption
lobbies, especially the Italian ones, who push for the re-opening of
ICA from Romania and therefore, the Resolution is the concrete out-
come of this alliance between the lobbies and MEPs.®* The Resolution
endorses the Parliament’s explicit pro-ICA stance, along with the hier-
archy of childcare measures and particularly the role that EU institu-
tions should play in this policy area. The Parliament advances its own
interpretation of the CRC and Hague Convention by supporting ICA
over other forms of in-country care because of its provision of a per-
manent family environment?” (European Parliament, 2011) and indir-
ectly urging states like Romania to reconsider international adoption as
a valid childcare solution without making any reference to the availahil-
ity of family-based alternatives. Notwithstanding the Resolution,
the Parliament further sought to persuade Romania to reopen ICA by
explicitly requesting the Commission to intervene in relation to
Romania's ‘violation’ of adoption standards by depriving children ‘of
the possibility of having a family’ via ICA (Angelilli, 2011). According to
the Parliament, 70,000 children in institutional care in Romania are in a
‘state of total abandonment’ and hence deprived of the possibility of
finding a family via [CA (Angelilli, 201 1). Although the Parliament does
not have legal competence to require Member States to change their
ICA legislation, the Parliament has political clout to raise public aware-
ness and also to name and shame those Member States that fail to
uphold the EU values and norms. Its plea for the resumption of ICA
from Romania echoes the ICA supporters’ rhetoric: namely, that ICA
is the best solution for finding a family for children in the child protec-
ton system. By advancing a pro-ICA policy in Romania, the Parliament
contradicts the EU’s pre-2007 anti-IGA policy as part of the accession
conditionality and hence indirectly acknowledges a failure of the EU
conditionality instrument that required the overhaul the child protec-
tion in Romania before 2007. In other words, the EU contradicts its
pre-accession intervention regarding the reform of the child protection
system and IGA policy in Romania, which had been heralded as a suc-
cess by the EU itself (European Commission, 2005).

REFLECTING ON THE EU'S 'CHAMELEONICG' ROLE IN ICA

The EU applied an anti-IGA policy in Romania before 2007 as part of
the accession conditionality. However, after 2007, the main EU institu-
tons adopted an explicit pro-ICA policy line, which is anchored in an

ELOZ ‘ST Árerugeg vo pjaugaujs Jo Anssearun) we florspuunofpaojxorwrjaey/-dit woij pepropuaog
"
Bij-bijlage-wob-besluit-over-afschrift-brief-aan-voorzitter-europees-parlement,35,"ING] TUSMEN Page 13 of 27

opportunistic interpretation of the CRC and Hague Convention. What
factors brought about the EU's radical shift in relation to ICA from
Romania and how do they shape the EU's role in ICA and in the
broader protection of children's rights? It is argued below that
the pro-IGA position embraced by the EU after 2007 was not a response
to the situation of child protection in Romania. Instead, other exogenous
factors, such as the pro-adoption lobby actions at the EU level, along
with EU endogenous conditions, such as the emergence of an EU chil-
dren’s rights policy, caused the EU's ‘chameleonic’ embrace of a
pro-IGÂ position in relation to Romania.

1. CHILD PROTECTION IN ROMANIA AFTER 2007

The Romanian child protection system underwent a root-and-branch
reform before 2007, while the moratorium on ICA was maintained by
the post-2007 legislation. The EU requested that Romanian authorities
resume ICA after 20077 for two main reasons: the rate of child abandon-
ment in maternity wards and the high number of children in insttu-
tional care (Brulard and Dumont, 2009; Angelillí, 2011). The quick fix
to this situation was, according to the Parliament, the resumption of
ICA as the only viable solution for providing children with a family
(Angelilli, 2011). The depiction of institutional care in Romania by
the EU, however, does not reflect the situation on the ground. The
child protection system in Romania, despite its radical overhaul in
the early 2000s, still suffers from significant shor tcomings, such as the
slowness of the domestic adoption procedure.®” However, these are not
related to the reasons given by the European Parliament in its promo-
ton of a pro-ICA policy for Romania. The difficulties faced by the
Romanian child protection system are qualitatively distinctive from
those signalled by the EU after 2007. The domestic adoption process
is slow and highly bureaucratic, while there are some categories of
children, such as children with disabilities and older children, who
are hard to adopt nationalty (UNICEF, 2011) but also globally
(Smolin, 2012). These factors are explored below.

The reformed child protection system and children’s rights legisla-
tion in Romania prioritize the family-type childcare services, such as the
placement of children in his/her extended family, with a guardian or
with foster families. Because of EU pre-accession financial assistance,
the old residential institutions have been restructured into family-type
apartments providing care and accommadatian for children with dis-
abilities or for those not yet placed in a family-type service (Transtec,
2006). After the ban on ICA, the number of children in residential
care dropped sharply from 57,181 in 2000 to 22,742 in 2011 due to
deinstitutionalization, while the number of children placed in family
care solutions doubled, peaking to 43,518 in 2011 (Table 1).

ELOT ‘sz Asensqeg vo pjergjeuns Jo Áynsteatur) JE Aorspeumolpaopsoruep wer sdi wos pepeojumodt
"
Bij-bijlage-wob-besluit-over-afschrift-brief-aan-voorzitter-europees-parlement,36,"Page 14 of 27 THEEU AND INTERNATIONAL ADOPTION

Table 1. Romanië: number of children in child prutection system from 1998 to 2011
Dmv

Number of children in public Nuniber of children in family care (extended

Date and private residential care family, foster care, foster families)
31/12/1998 8,507 17,044
51/12/1999 33,856 28,731
31/12/2000 57181 30.572
31/12/2001 49,965 37,553
31/12/2002 432934 44,092
31/12/2003 37.660 46,58
31/12/2004 32,679 50,230
31/12/2005 28,786 47,723
31/12/2006 26,105 47,871
31/12/2007  25,114 48,172
31/12/2008 24437 47.159
31/12/2009 23,696 45.550
51/12/2010 23183 43.817
30/06/2011 22,742 43,518

Saurer. Romanian Office for Adoption (www.adoptiiromania.ro).

The number of children in residential institutions in Romania is not
high compared with other former communist states and even the
old EU Member States. For instance, if the figures are related to
the size of populaüon, according to data for 2010,2 the number of
children in residential care per 10,000 inhabitants is: 11 (Romania),
10 (Bulgaria), 10 (Estonia), 10 (Hungary), 28 (Lithuania), 12 (Latvia),
and 20 (Czech Republic). In the ‘old’ Member States the figures indi-
cate: 1l (Denmark), 15 (Finland), 6 (Netherlands), 9 (Portugal), 3
(Spain). and 16 (Belgium). Therefore, Romania is not an outlier re-
garding the number of children in residential care. On the contrary,
both the West European countries and the former communist states
have higher numbers of children in residential care than Romania.
Similarly, the rate of child abandonment in Romanian hospital wards
averages around 700 children per year, with the great majority of these
children being either reintegrated into their families or placed in
family-based alternative care (General Office for Child Protection,
2011). Indeed, since 2005 more than 50 per cent of children aban-
doned in hospitals have been returned to their biological families
(Jacoby ct. al, 2009) while substantially fewer children are now aban-
doned each year (Murray, 2006: 3). At the same úme, the development
of farnily-based alternative care, such as fostering or guardianship, was
the key target of the reform of child protection in Romania before 2007.
According to aggregated data on family-based care for countries in
Eastern Europe, Romania has the highest number of children placed
in family-based alternative care (see Table 2).

Since 2001 the demand for domestic adoptions has been flat, aver-
aging around 1,300 adoptions per year (see Tahle 3). Before the ban on

ELOT ‘ST Aremigeg vo pratgseus Jo Orssearun we Aao:sfoumelpaogsouepnendug wor pepeojumod
"
Bij-bijlage-wob-besluit-over-afschrift-brief-aan-voorzitter-europees-parlement,37,"INGI IUSMEN Page 15 of 27

Table 3. South-Eastern Europe: Children in famuily-based care (with foster parents or guard-
lans: absolute numbers and rates per 100,000 children 0-17 years old.) in 2000, 2005 and 2007,
at the end of the year °

Number of children in Rate (per 1000,000

Familybased care children 0-17 years)
South Eastern urope 2000 2005 2007 2000 2005 2007
4.074 5,964 - 302 462
Ronvunia 20,17 47,723 46,160 557 1100 1132
Albania Ì = - -
Bosnia & Herzegovina 3,783 3,311 3,996 402 358 378
Croatia 4.376 3.774 3,574 470 437 425
Montenegro Serbia® 2.700 3,350 187 241
TFYR Macedonia 1,126 1157 112ö A6 235 238

“Foster care only
Suurce. TransMONEE database 2000 as cired in UNICEF study At bome or in a home? Formal
care and adoption of children in Eastern Europe and Central Asia (EENICGEF, 2010b).

Fable 3. Rornania: number of international ancl national adoptions 1998-2008

1998 1990 2000 2001 2002 2003 2004 05 2006 2007 2008

Domestic 840 1.710 1,291 1274 1,346 1,383 1,422 1136 1481 1,204 1,300
adoptions

Inter-country 2017 2,575 3035 1521 407 270 251 2 Û 0 û
adoptons

Total 2857 4285 4,326 2795 1,753 1,662 1.673 1138 1,421 1,204 1,300

Source ANPDC statistics (www.copii.ro).

ICA, the number of international adoptions exceeded by far the
number of domestic adoptions, while after 2001 the number of domes-
tic adoptions approved yearly varied between 1,300 and 1,400 (Table 3).
At the same time, according to the Romanian Office for Adoption,
the number of families requesting to adopt nationally exceeds by far
the number of adoptable children in the system®® (UNICEF, 2011).
Therefore, the EU's demand that Romania lift the ban on ICA due to
the significant number of children in institutions and who are denied a
family in their home-counuy is not supported by the figures. However,
the shortcomings of the child protection system in Romania are of a
different kind. The procedure of domestic adoption is extremely slow
and bureaucratic, while several categories of children, such as alder and
disabled children, are hard to adopt (UNIGEF, 2011). The Romanian
legislation forbids the institutionalization of children under three, and
therefore such children are placed in residential care only for medical
reasons (National Authority for the Protection of Child's Rights, 2606).
Indeed, the vast majority of children in residential care have mental and

ELOT ‘cz Asouugeg vo pjergeUs jo Anssoarur) we /Zorspeitmofpsojsortumpase diy woaf papeopumogd
"
